更新日期,#genre#
新疆卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225694/10000100000000060000000000334004_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xJW78JWeBfjEDhNyMtFBNWAWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路2
新疆卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226700/1.m3u8$IPV4•线路3
新疆卫视,http://go.bkpcp.top/mg/xjws$IPV4•线路4
新疆卫视,http://m.061899.xyz/mg/xjws$IPV4•线路5
新疆卫视,http://k.061899.xyz/k.php?id=xjws$IPV4•线路6
新疆卫视,http://t.061899.xyz/tl/tl.php?id=xjws$IPV4•线路7
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub$IPV4•线路8
新疆卫视,http://107.150.60.122/live/xjws.m3u8$IPV4•线路9
新疆卫视,http://192.151.150.154/live/xjws.m3u8$IPV4•线路10
新疆卫视,http://198.204.228.26/live/xjws.m3u8$IPV4•线路11
新疆卫视,http://bztv.tvbus.cc:8081/cdnlive/xjws.m3u8$IPV4•线路12
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=bc5373f189ebbc7620c2a4aba9bdc2ec&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路13
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=570125986bb42033088f88339c1bf28d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路14
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=4f481f56ae39ce5d24203471de9df635&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路15
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=2b66bbca8d66afc1d8014d7fa046a55e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路16
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=3511726477c06c73fec0bab6f61e7594&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路17
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=342945bcfa42b0c38e26f3dbe372a06a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路18
新疆卫视,http://204.12.221.218:8181/3m1080p/xjws.m3u8$IPV4•线路19
新疆卫视,http://101.35.240.114:88/live.php?id=新疆卫视$IPV4•线路20
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8$IPV4•线路21
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd$IPV4•线路22
新疆卫视,http://www.rogerxlj.top:9998/rtp/233.18.204.147:5140$IPV4•线路23
新疆卫视,http://yun.lei119911.xyz:5488/rtp/233.18.204.147:5140$IPV4•线路24
新疆卫视,http://demo.medrun.cn:4022/rtp/233.18.204.147:5140$IPV4•线路25
新疆卫视,http://nas.220620.xyz:4022/rtp/233.18.204.147:5140$IPV4•线路26
新疆卫视,http://27.41.245.153:12315/hls/57/index.m3u8$IPV4•线路27
新疆卫视,https://iptv.catvod.com/catvod.php?id=xjws$IPV4•线路28
新疆卫视,https://httop.top/ysp-新疆卫视$IPV4•线路29
新疆卫视,http://live.bypbwxx.top/live/jmysp.php?token=b7e21bcd2147c4043fed14c1f70e38$IPV4•线路30
新疆卫视,http://live.bypbwxx.top/live/jm-ws0503.php?token=742a8aee8cbd94150a48061a05dce8$IPV4•线路31
新疆卫视,http://183.237.71.182:40000/hls/48/index.m3u8$IPV4•线路32
新疆卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/xjws.flv$IPV4•线路33
新疆卫视,http://php.cqshushu.ggff.net/jzb.php?id=xjws&公众号【医工学习日志】$IPV4•线路34
新疆卫视,http://111.43.126.240:9003/hls/64/index.m3u8$IPV4•线路35
云南卫视,http://111.221.137.234:44330/tsfile/live/0118_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
云南卫视,http://111.29.9.33:6610/000000001000/1000000002000024694/index.m3u8?channel-id=bestzb&Contentid=1000000002000024694&livemode=1&stbId=3$IPV4•线路2
云南卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225670/10000100000000060000000000331495_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xCUUur6owkxcEYsCD4MlRbwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路3
云南卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226709/1.m3u8$IPV4•线路4
云南卫视,http://go.bkpcp.top/mg/ynws$IPV4•线路5
云南卫视,http://k.061899.xyz/k.php?id=ynws$IPV4•线路6
云南卫视,http://j.s.bkpcp.top/jj/ynws$IPV4•线路7
云南卫视,http://t.061899.xyz/tl/tl.php?id=ynws$IPV4•线路8
云南卫视,http://bztv.tvbus.cc:8081/cdnlive/ynws.m3u8$IPV4•线路9
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=0fb596dd22d0e6fbf7e347d81374ac88&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路10
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=be30746d3aa0bb76eb69103606a6b26b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路11
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=59a7b5e496b1ed2af50a575e9081c7e7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路12
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=22491d4d9e9620540ee58218ee249b35&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路13
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=76ef482fc0c398954c105fa4a73b21f2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路14
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=6d5d2634644cc4e0928f4afdca9dc4fe&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路15
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=57f7256aeb9a8d4606f5b4cf7b5aeb13&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路16
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=3ab1c660ac3a19f6884caf24c8d97390&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路17
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=957481b7bfcc2dac14d0c02a6ef0de05&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路18
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=fe7f665eb83ec0b1eebd4120b1a74d77&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路19
云南卫视,http://204.12.221.218:8181/3m1080p/ynws.m3u8$IPV4•线路20
云南卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3d3dy5kc2suY2MvcGhwL3N4Z2QucGhwP2lkPXlud3M=$IPV4•线路21
云南卫视,http://113.95.132.166:554/rtp/239.253.43.100:5146$IPV4•线路22
云南卫视,http://113.95.132.166:554/rtp/239.253.43.37:5146$IPV4•线路23
云南卫视,http://171.213.234.216:8089/rtp/239.93.1.174:5140$IPV4•线路24
云南卫视,http://183.30.201.121:10002/rtp/239.253.43.100:5146$IPV4•线路25
云南卫视,http://183.30.201.121:10002/rtp/239.253.43.37:5146$IPV4•线路26
云南卫视,http://58.63.66.57:8888/rtp/239.253.43.100:5146$IPV4•线路27
云南卫视,http://58.63.66.57:8888/rtp/239.253.43.37:5146$IPV4•线路28
云南卫视,http://59.39.89.130:60901/tsfile/live/0125_18.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路29
云南卫视,http://183.11.239.36:808/hls/52/index.m3u8$IPV4•线路30
云南卫视,http://182.150.23.74:808/hls/29/index.m3u8$IPV4•线路31
云南卫视,http://112.27.235.94:8000/hls/40/index.m3u8$IPV4•线路32
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226109/index.m3u8$IPV4•线路33
云南卫视,http://www.rogerxlj.top:9998/rtp/233.18.204.106:5140$IPV4•线路34
云南卫视,http://www.rogerxlj.top:9998/rtp/233.18.204.136:5140$IPV4•线路35
云南卫视,http://yun.lei119911.xyz:5488/rtp/233.18.204.106:5140$IPV4•线路36
云南卫视,http://yun.lei119911.xyz:5488/rtp/233.18.204.136:5140$IPV4•线路37
云南卫视,http://demo.medrun.cn:4022/rtp/233.18.204.106:5140$IPV4•线路38
云南卫视,http://demo.medrun.cn:4022/rtp/233.18.204.136:5140$IPV4•线路39
云南卫视,http://nas.220620.xyz:4022/rtp/233.18.204.106:5140$IPV4•线路40
云南卫视,http://nas.220620.xyz:4022/rtp/233.18.204.136:5140$IPV4•线路41
云南卫视,http://116.77.33.98:44330/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路42
云南卫视,http://124.90.45.52:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路43
云南卫视,http://ktpremium.site:2095/live/hakimlau536/Aaaa2345/718665.ts$IPV4•线路44
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub$IPV4•线路45
云南卫视,http://23.237.228.134/live8/yunnan.m3u8$IPV4•线路46
云南卫视,https://iptv.catvod.com/catvod.php?id=ynws$IPV4•线路47
云南卫视,https://httop.top/ysp-云南卫视$IPV4•线路48
云南卫视,http://153.0.171.163:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路49
云南卫视,http://live.bypbwxx.top/live/jmysp.php?token=72c6996c9180ed89df8fdaf1ff5575$IPV4•线路50
云南卫视,http://live.bypbwxx.top/live/jm-ws0503.php?token=eb9e533f096c39cc99fc7d51e66828$IPV4•线路51
云南卫视,http://223.95.198.3:8000/hls/44/index.m3u8$IPV4•线路52
云南卫视,http://223.95.198.3:8000/hls/45/index.m3u8$IPV4•线路53
云南卫视,http://27.129.145.110:4433/hls/32/index.m3u8$IPV4•线路54
云南卫视,http://183.237.71.182:40000/hls/35/index.m3u8$IPV4•线路55
云南卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.76:11596$IPV4•线路56
云南卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.76:11596$IPV4•线路57
云南卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/ynws.flv$IPV4•线路58
云南卫视,http://111.43.126.240:9003/hls/60/index.m3u8$IPV4•线路59
西藏卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225693/10000100000000060000000000333969_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xqHym6m2kMXbbvM7Q1QJBMgWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路1
西藏卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226710/1.m3u8$IPV4•线路2
西藏卫视,http://go.bkpcp.top/mg/xzws$IPV4•线路3
西藏卫视,http://m.061899.xyz/mg/xzws$IPV4•线路4
西藏卫视,http://k.061899.xyz/k.php?id=xzws$IPV4•线路5
西藏卫视,http://t.061899.xyz/tl/tl.php?id=xzws$IPV4•线路6
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=cfb7b8b8dcaf7ff92d4c1476cf321ba7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路7
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=4b4e8ea919f1cfd5e43deed1d1675251&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路8
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=b1074802469551526bb63c33e26c400c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路9
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=7df93c0d83ffb23588b9a8ed75bcf602&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路10
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=62a6f5ee28b2dd4136c1c992fe232abf&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路11
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=5778b7e6b4f5160657a4cb830a36f20b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路12
西藏卫视,http://204.12.221.218:8181/3m1080p/xzws.m3u8$IPV4•线路13
西藏卫视,http://101.35.240.114:88/live.php?id=西藏卫视$IPV4•线路14
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8$IPV4•线路15
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8$IPV4•线路16
西藏卫视,http://www.rogerxlj.top:9998/rtp/233.18.204.134:5140$IPV4•线路17
西藏卫视,http://yun.lei119911.xyz:5488/rtp/233.18.204.134:5140$IPV4•线路18
西藏卫视,http://demo.medrun.cn:4022/rtp/233.18.204.134:5140$IPV4•线路19
西藏卫视,http://nas.220620.xyz:4022/rtp/233.18.204.134:5140$IPV4•线路20
西藏卫视,http://27.41.245.153:12315/hls/56/index.m3u8$IPV4•线路21
西藏卫视,http://107.150.60.122/live/xzws.m3u8$IPV4•线路22
西藏卫视,http://38.75.136.137:98/gslb/dsdqpub/xzwshd.m3u8?auth=testpub$IPV4•线路23
西藏卫视,https://iptv.catvod.com/catvod.php?id=xzws$IPV4•线路24
西藏卫视,http://live.bypbwxx.top/live/jmysp.php?token=abc0a4bde63b2deca62aec0896be6f$IPV4•线路25
西藏卫视,http://live.bypbwxx.top/live/jm-ws0503.php?token=55ec8264d7c80a64c4869d0b4f55e4$IPV4•线路26
西藏卫视,http://t.061899.xyz/tl/dq.php?id=xzws$IPV4•线路27
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws$IPV4•线路28
西藏卫视,http://183.237.71.182:40000/hls/47/index.m3u8$IPV4•线路29
西藏卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.42:10246$IPV4•线路30
西藏卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.42:10246$IPV4•线路31
西藏卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/xzws.flv$IPV4•线路32
西藏卫视,http://111.43.126.240:9003/hls/58/index.m3u8$IPV4•线路33
海峡卫视,https://10.fast.hidns.vip/163189/hxws/$IPV4•线路1
海峡卫视,https://168.sryze.cc/163189/hxws$IPV4•线路2
海峡卫视,http://t.061899.xyz/tl/tl.php?id=hxws$IPV4•线路3
海峡卫视,http://mg.cttv.vip/849119120$IPV4•线路4
海峡卫视,http://wfenf.x3322.net:7788/849119120$IPV4•线路5
海峡卫视,https://live.264788.xyz/channel/haixiaweishi?streamid=be23d18302e75af7b2388988938fa934&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路6
海峡卫视,https://live.264788.xyz/channel/haixiaweishi?streamid=52e5e5fac4d6b6e3631011c8ee8ee1ad&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路7
海峡卫视,https://live.264788.xyz/channel/haixiaweishi?streamid=f495ed8625aedd9e72c64fb11e6d68f2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路8
海峡卫视,https://live.264788.xyz/channel/haixiaweishi?streamid=f11f5897802881420f37cc2b50976510&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路9
海峡卫视,http://8.138.7.223/tv/hxws.m3u8$IPV4•线路10
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8$IPV4•线路11
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8$IPV4•线路12
海峡卫视,http://r.jdshipin.com/WtYt3$IPV4•线路13
海峡卫视,video://https://m.italkbbtv.com/live/6a30f74820a80832dc74e2c7$IPV4•线路14
海峡卫视,https://cdn16.123.rr.kg/163189/hxws$IPV4•线路15
海峡卫视,https://live.chinacert.cftest5.cn/cnmg/live/849119120$IPV4•线路16
海峡卫视,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:06:9A:77&stream=156424$IPV4•线路17
海峡卫视,https://tv.media4u.top:443/live/media4u/media4u/590901$IPV4•线路18
海峡卫视,http://43.251.226.89:8080/play/51.m3u8$IPV4•线路19
海峡卫视,p3p://167.114.175.6:55331/63ec47390001586de42ffc1a7e1856a6$IPV4•线路20
海峡卫视,http://live.bypbwxx.top/live/jmmigu1.php?token=30c669331f2c06e2b2ddd7d2f72f66$IPV4•线路21
海峡卫视,http://live.bypbwxx.top/live/jmmigu2.php?token=d3dc70c9cedcb4ac0ca35bcd94c687$IPV4•线路22
海峡卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/51/20230724/01.m3u8?&HlsSubType=&encrypt=$IPV4•线路23
海峡卫视,http://go.bkpcp.top/mg/hxws$IPV4•线路24
兵团卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225696/10000100000000060000000000334045_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xmRMiroXzqGLRSoFEMCk9RwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路1
兵团卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226661/1.m3u8$IPV4•线路2
兵团卫视,http://go.bkpcp.top/mg/btws$IPV4•线路3
兵团卫视,http://m.061899.xyz/mg/btws$IPV4•线路4
兵团卫视,http://k.061899.xyz/k.php?id=btws$IPV4•线路5
兵团卫视,http://mg.cttv.vip/956923145$IPV4•线路6
兵团卫视,http://wfenf.x3322.net:7788/956923145$IPV4•线路7
兵团卫视,http://38.75.136.137:98/gslb/dsdqpub/btws.m3u8?auth=testpub$IPV4•线路8
兵团卫视,http://107.150.60.122/live/btws.m3u8$IPV4•线路9
兵团卫视,http://192.151.150.154/live/btws.m3u8$IPV4•线路10
兵团卫视,http://198.204.228.26/live/btws.m3u8$IPV4•线路11
兵团卫视,http://bztv.tvbus.cc:8081/cdnlive/btws.m3u8$IPV4•线路12
兵团卫视,http://112.30.73.119:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路13
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=28cb43aca249566a1f146d7bb3fcc965&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路14
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=04a46b6d0b39840c589c19b0ee5cd5b6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路15
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=b9dcd906150192bdf76f447df83f8033&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路16
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=e2ea229f09d39d7028c61aeb4f6bab56&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路17
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=44808c05399a9014087b53989fe601bd&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路18
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=ec8c0353332f89d571192f8854d06c1f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路19
兵团卫视,http://204.12.221.218:8181/3m1080p/btws.m3u8$IPV4•线路20
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8$IPV4•线路21
兵团卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/btws/51/20250804/01.m3u8?&HlsSubType=&encrypt=$IPV4•线路22
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8$IPV4•线路23
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8$IPV4•线路24
兵团卫视,http://www.rogerxlj.top:9998/rtp/233.18.204.148:5140$IPV4•线路25
兵团卫视,http://yun.lei119911.xyz:5488/rtp/233.18.204.148:5140$IPV4•线路26
兵团卫视,http://demo.medrun.cn:4022/rtp/233.18.204.148:5140$IPV4•线路27
兵团卫视,http://nas.220620.xyz:4022/rtp/233.18.204.148:5140$IPV4•线路28
兵团卫视,https://live.chinacert.cftest5.cn/cnmg/live/956923145$IPV4•线路29
兵团卫视,http://43.251.226.89:8080/play/53.m3u8$IPV4•线路30
兵团卫视,https://iptv.catvod.com/catvod.php?id=btws$IPV4•线路31
兵团卫视,https://httop.top/ysp-兵团卫视$IPV4•线路32
兵团卫视,http://live.bypbwxx.top/live/jmysp.php?token=4fceae64f09dffe52e4a38bd20594e$IPV4•线路33
兵团卫视,http://live.bypbwxx.top/live/jmmigu1.php?token=205bb277128ed906a8b417a6cea7e8$IPV4•线路34
兵团卫视,http://live.bypbwxx.top/live/jmmigu2.php?token=94f9b21a2a8d7c517c58e9ebc5c8be$IPV4•线路35
兵团卫视,http://live.bypbwxx.top/live/jm-ws0503.php?token=cd335dbe2db4e4e9b08d42f4b84615$IPV4•线路36
兵团卫视,http://183.237.71.182:40000/hls/50/index.m3u8$IPV4•线路37
兵团卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.98:10582$IPV4•线路38
兵团卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/btws.flv$IPV4•线路39
兵团卫视,http://111.43.126.240:9003/hls/66/index.m3u8$IPV4•线路40
安多卫视,http://k.061899.xyz/k.php?id=adws$IPV4•线路1
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8$IPV4•线路2
安多卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/adws.flv$IPV4•线路3
安多卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226195/index.m3u8$IPV4•线路4
康巴卫视,https://live.264788.xyz/channel/kangbaweishi?streamid=a027d1f4a2a0dda912f250b1fcb80223&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路1
康巴卫视,https://live.264788.xyz/channel/kangbaweishi?streamid=2e281c42f6125b5ffeacab24e4dd551d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路2
康巴卫视,http://171.213.234.216:8089/rtp/239.93.0.41:5140$IPV4•线路3
康巴卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/kbws.flv$IPV4•线路4
农林卫视,http://204.12.221.218:8181/3m1080p/snnl.m3u8$IPV4•线路1
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$IPV4•线路2
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8$IPV4•线路3
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
农林卫视,http://gxlive.snrtv.com/nlws-SD.m3u8$IPV4•线路5
农林卫视,http://43.251.226.89:8080/play/52.m3u8$IPV4•线路6
农林卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/nlws.flv$IPV4•线路7
三沙卫视,http://120.87.19.109:80/PLTV/88888973/224/3221226649/10000100000000060000000002048494_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xAzrGSdlkbJrazIxHM46TEQWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路1
三沙卫视,https://stream.iptv-search.com/main.php?id=%E4%B8%89%E6%B2%99%E5%8D%AB%E8%A7%86&t=1755401429&token=7ddfc6d40f1c98da27c8b5e7c59836a3$IPV4•线路2
三沙卫视,http://mg.cttv.vip/961023778$IPV4•线路3
三沙卫视,http://wfenf.x3322.net:7788/961023778$IPV4•线路4
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub$IPV4•线路5
三沙卫视,http://107.150.60.122/live/ssws.m3u8$IPV4•线路6
三沙卫视,http://192.151.150.154/live/ssws.m3u8$IPV4•线路7
三沙卫视,http://198.204.228.26/live/ssws.m3u8$IPV4•线路8
三沙卫视,http://bztv.tvbus.cc:8081/cdnlive/ssws.m3u8$IPV4•线路9
三沙卫视,https://live.264788.xyz/channel/sanshaweishi?streamid=40ce8e7e766a97b9b5f39c4f54ea627c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路10
三沙卫视,https://live.264788.xyz/channel/sanshaweishi?streamid=3736894cc57bd68f5caf8e9554df851f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路11
